[-0.0779726, -0.63564, 0.101608, -2.68946, -0.0949204, 2.32739, -0.315213] [-0.48088, 0.215271, 0.29537, 0.1814, -0.524197, 0.173551, 0.178824] 0.077859
[-0.0807291, -0.624898, 0.103372, -2.70428, -0.0969216, 2.3405, -0.310462] [-0.526315, 0.231253, 0.250775, 0.230466, -0.530593, 0.192222, 0.181774] 0.077859
[-0.0868933, -0.594173, 0.108706, -2.73679, -0.102259, 2.37385, -0.29664] [-0.517045, 0.25982, 0.264203, 0.179806, -0.544884, 0.203004, 0.186642] 0.077859
[-0.0885678, -0.58363, 0.110451, -2.74509, -0.104104, 2.38343, -0.292882] [-0.519443, 0.221012, 0.295388, 0.203887, -0.558603, 0.215025, 0.188061] 0.077859
[-0.0913291, -0.561178, 0.113959, -2.75904, -0.106156, 2.40226, -0.284974] [-0.50974, 0.0550454, 0.338031, 0.25059, -0.565438, 0.228485, 0.192548] 0.077859
[-0.0982132, -0.508723, 0.123549, -2.77727, -0.108116, 2.44202, -0.261371] [-0.57354, 0.185287, 0.323355, 0.139898, -0.576502, 0.216977, 0.180753] 0.077859
[-0.102581, -0.483957, 0.128649, -2.78214, -0.111642, 2.45997, -0.247809] [-0.536379, -0.0286794, 0.268212, 0.201333, -0.602088, 0.221774, 0.174074] 0.077859
[-0.115467, -0.423369, 0.141415, -2.78814, -0.121573, 2.50202, -0.215] [-0.457061, 0.072844, 0.250983, 0.149706, -0.570562, 0.217188, 0.171562] 0.077859
[-0.120713, -0.402146, 0.14603, -2.7882, -0.126983, 2.51661, -0.202986] [-0.439465, 0.0909027, 0.289681, 0.23916, -0.547415, 0.234237, 0.176122] 0.077859
[-0.130522, -0.365398, 0.153543, -2.78674, -0.140096, 2.53937, -0.182095] [-0.440186, 0.0223727, 0.264096, 0.462443, -0.505661, 0.235677, 0.177388] 0.077859
[-0.150417, -0.298953, 0.160816, -2.77347, -0.157652, 2.56838, -0.149705] [-0.478837, 0.0665213, 0.226979, 0.649227, -0.503219, 0.243754, 0.178334] 0.077859
[-0.159864, -0.269892, 0.161525, -2.76416, -0.164358, 2.57706, -0.136025] [-0.418667, -0.152438, 0.301869, 0.897872, -0.511594, 0.274617, 0.181976] 0.077859
[-0.181764, -0.203843, 0.161706, -2.73936, -0.184193, 2.59432, -0.108913] [-0.339831, -0.09625, 0.317187, 0.899797, -0.496185, 0.301727, 0.180792] 0.077859
[-0.188585, -0.181675, 0.161687, -2.73067, -0.191467, 2.59922, -0.0995636] [-0.516371, 0.0273341, 0.0925143, 0.925976, -0.492779, 0.30078, 0.188197] 0.077859
[-0.195694, -0.156483, 0.161645, -2.72056, -0.198366, 2.60449, -0.0900267] [-0.460349, -0.0511621, 0.115642, 0.831495, -0.505182, 0.295621, 0.194857] 0.077859
[-0.206625, -0.101469, 0.161612, -2.69955, -0.21239, 2.61324, -0.0747822] [-0.431161, -0.103366, 0.123538, 0.996254, -0.502005, 0.345747, 0.188243] 0.077859
[-0.209021, -0.0815073, 0.161584, -2.69199, -0.215698, 2.61563, -0.0715936] [-0.551958, -0.0994958, 0.00940404, 0.87751, -0.497743, 0.362862, 0.194924] 0.077859
[-0.211572, -0.0412939, 0.160901, -2.67739, -0.222243, 2.61813, -0.0638144] [-0.550479, -0.0907291, -0.0595767, 0.961078, -0.531656, 0.419171, 0.213893] 0.077859
[-0.211597, -0.0300468, 0.160741, -2.6736, -0.225212, 2.61821, -0.0617912] [-0.544416, -0.0272728, -0.148876, 0.808959, -0.551377, 0.41356, 0.223857] 0.077859
[-0.211524, -0.0189258, 0.160715, -2.67091, -0.228827, 2.61822, -0.060618] [-0.304999, -0.0133664, -0.141739, 0.886469, -0.538136, 0.379827, 0.223932] 0.077859
[-0.210854, 0.00204173, 0.160621, -2.67022, -0.236784, 2.61777, -0.0558964] [-0.125316, -0.170242, -0.147846, 0.865123, -0.54785, 0.220339, 0.233812] 0.077859
[-0.210322, 0.00890285, 0.160466, -2.67052, -0.243597, 2.61675, -0.0519889] [-0.015966, -0.0195215, -0.167952, 0.580174, -0.532552, -0.059595, 0.233957] 0.077859
[-0.209324, 0.0241295, 0.15854, -2.67279, -0.26297, 2.61346, -0.0412162] [0.104554, -0.172507, -0.192026, 0.526813, -0.493849, -0.228557, 0.237393] 0.077859
[-0.209248, 0.0296053, 0.157198, -2.67353, -0.26906, 2.61214, -0.0368059] [0.111812, 0.020015, -0.274579, 0.343031, -0.499721, -0.401463, 0.23076] 0.077859
[-0.209304, 0.0373435, 0.154688, -2.67356, -0.276285, 2.61098, -0.0317339] [0.0333602, -0.220765, -0.26468, 0.504283, -0.495925, -0.494731, 0.213952] 0.077859
[-0.211114, 0.0738045, 0.140111, -2.66554, -0.313499, 2.60881, -0.00225321] [-0.271515, -0.174068, -0.364485, 0.821462, -0.465018, -0.557572, 0.195413] 0.077859
[-0.21215, 0.0915874, 0.132716, -2.6588, -0.331516, 2.60843, 0.0114702] [-0.296097, -0.372597, -0.153056, 0.905299, -0.446231, -0.5501, 0.185861] 0.077859
[-0.213094, 0.150015, 0.108443, -2.63152, -0.392014, 2.60863, 0.0549101] [-0.523233, -0.138066, -0.355959, 0.876527, -0.444731, -0.464443, 0.199591] 0.077859
[-0.212917, 0.162395, 0.103227, -2.62529, -0.404683, 2.60922, 0.0643796] [-0.208656, -0.263606, -0.267593, 0.947429, -0.468001, -0.246714, 0.207616] 0.077859
[-0.209743, 0.191167, 0.0910215, -2.61375, -0.434247, 2.61294, 0.0846149] [0.023311, -0.322071, -0.0568792, 0.444911, 0.0128366, -0.0262114, 0.0304616] 0.00131399
[-0.209872, 0.19565, 0.0903331, -2.61379, -0.434277, 2.613, 0.0846691] [0.0848903, -0.0660787, -0.0369521, 0.300848, 0.0904924, 0.0138822, 0.0658758] 0.00131399
[-0.209461, 0.209676, 0.0857542, -2.61357, -0.435847, 2.61336, 0.0885337] [0.180716, 0.354777, -0.145707, 0.136095, 0.0143562, 0.0610985, 0.142648] 0.00131399
[-0.209252, 0.213128, 0.0836759, -2.61334, -0.436026, 2.61368, 0.0900998] [0.301416, 0.690406, -0.163387, 0.031758, -0.0959532, 0.0940135, 0.20174] 0.00131399
[-0.209077, 0.213049, 0.0815034, -2.61311, -0.435519, 2.61502, 0.0904723] [0.375881, 0.573155, -0.144614, 0.0609973, -0.131028, 0.158169, 0.176892] 0.00131333
[-0.20897, 0.209706, 0.0816002, -2.61365, -0.43238, 2.6158, 0.0862574] [0.288021, -0.0375692, -0.128095, 0.127804, 0.007812, 0.257525, -0.00559071] 0.00131333
[-0.209035, 0.202051, 0.0823785, -2.6154, -0.423275, 2.61662, 0.0737978] [0.187505, -0.274932, -0.0364671, 0.148902, 0.259267, 0.324818, -0.0907431] 0.00131333
[-0.209362, 0.170813, 0.0897843, -2.62524, -0.382822, 2.62409, 0.0390081] [0.0905875, -0.768346, 0.0773665, 0.278616, 0.376574, 0.408748, -0.124797] 0.00131333
[-0.209389, 0.151932, 0.095029, -2.63155, -0.357704, 2.62943, 0.0191754] [-0.0197437, -0.698478, 0.075995, 0.183747, 0.342673, 0.362969, -0.129728] 0.00131333
[-0.209341, 0.133089, 0.10028, -2.63759, -0.333517, 2.63395, 0.000179004] [0.046092, -0.967417, 0.0954272, 0.403052, 0.305363, 0.382339, -0.132005] 0.00131268
[-0.208125, 0.0850978, 0.111962, -2.64974, -0.278716, 2.63912, -0.0442247] [0.270427, -0.844946, 0.194831, 0.290439, 0.321985, 0.402231, -0.141814] 0.00131268
[-0.206636, 0.0616862, 0.116862, -2.65472, -0.248918, 2.63922, -0.0660618] [0.430342, -0.877902, 0.237276, 0.287598, 0.357708, 0.3573, -0.147214] 0.00131268
[-0.200184, 0.0091493, 0.126101, -2.66619, -0.18239, 2.63843, -0.116067] [0.494567, -1.036, 0.261838, 0.402514, 0.378826, 0.137173, -0.15501] 0.00131662
[-0.19534, -0.0186939, 0.130249, -2.67139, -0.150147, 2.63599, -0.141492] [0.540143, -0.996286, 0.312081, 0.407596, 0.396151, -0.0982048, -0.159976] 0.00131662
[-0.185343, -0.0644627, 0.135358, -2.67847, -0.098396, 2.63051, -0.182146] [0.457392, -0.80843, 0.250878, 0.271925, 0.419851, -0.340565, -0.156153] 0.00131596
[-0.178324, -0.0962599, 0.136339, -2.68197, -0.0693202, 2.62495, -0.205914] [0.383537, -0.942905, 0.172791, 0.357336, 0.463933, -0.448012, -0.159109] 0.00131596
[-0.167937, -0.145125, 0.135584, -2.68422, -0.0223291, 2.61352, -0.240477] [0.481911, -0.87871, 0.164376, 0.400033, 0.481074, -0.4573, -0.170755] 0.00131662
[-0.163558, -0.163642, 0.134173, -2.68405, -0.00754886, 2.60899, -0.250541] [0.413785, -0.905686, -0.0656434, 0.518481, 0.493138, -0.444015, -0.174924] 0.00131662
[-0.151772, -0.209397, 0.127552, -2.67936, 0.0308468, 2.59447, -0.279634] [0.366274, -0.894936, -0.223033, 0.769046, 0.509428, -0.432947, -0.181568] 0.00131596
[-0.147347, -0.224527, 0.1242, -2.67527, 0.0438501, 2.58895, -0.286869] [0.414558, -0.878443, -0.214648, 0.928006, 0.517197, -0.423186, -0.194894] 0.00131596
[-0.142439, -0.241215, 0.120409, -2.66917, 0.0575887, 2.5825, -0.296243] [0.450192, -0.706607, -0.19196, 0.922475, 0.504697, -0.43962, -0.196951] 0.00131596
[-0.131341, -0.282199, 0.113137, -2.65011, 0.0826398, 2.56295, -0.30966] [0.392764, -1.00638, -0.294013, 1.25338, 0.546887, -0.38124, -0.198941] 0.00131662
[-0.125824, -0.304687, 0.109955, -2.63758, 0.0954384, 2.55069, -0.31245] [0.36086, -0.65052, -0.331355, 0.969678, 0.54076, -0.41881, -0.204719] 0.00131662
[-0.114959, -0.344404, 0.103083, -2.61319, 0.114901, 2.52805, -0.317445] [0.408554, -0.838475, -0.277675, 1.16703, 0.548945, -0.384693, -0.217333] 0.00131662
[-0.109457, -0.361887, 0.100108, -2.60122, 0.124462, 2.51719, -0.3198] [0.406773, -0.893846, -0.269585, 1.26904, 0.538789, -0.381137, -0.234811] 0.00131662
[-0.0994516, -0.386984, 0.0978245, -2.57719, 0.132298, 2.50131, -0.321104] [0.366102, -0.794052, -0.309437, 1.15632, 0.518489, -0.39587, -0.232698] 0.00131727
[-0.095408, -0.39243, 0.0978436, -2.56853, 0.132765, 2.49728, -0.321099] [0.411913, -0.709502, -0.196441, 1.06905, 0.523958, -0.432003, -0.186986] 0.00131727
[-0.0847359, -0.398578, 0.102871, -2.54552, 0.132857, 2.48995, -0.319436] [0.415707, -0.871999, 0.0123324, 1.23195, 0.501241, -0.451429, -0.050939] 0.00131727
[-0.0802429, -0.398494, 0.107211, -2.53741, 0.132846, 2.48818, -0.316106] [0.46528, -0.720105, 0.223382, 1.09616, 0.395349, -0.523566, 0.0510043] 0.00131727
[-0.0751767, -0.3981, 0.113164, -2.52975, 0.132755, 2.48562, -0.312424] [0.347005, -0.524692, 0.118984, 1.29463, 0.311475, -0.511296, 0.0869826] 0.00131727
[-0.0559396, -0.390491, 0.136708, -2.50548, 0.127458, 2.47712, -0.301236] [0.470891, -0.22141, 0.337155, 1.1313, 0.107973, -0.52687, 0.108795] 0.00131727
[-0.0479904, -0.385018, 0.147826, -2.49601, 0.123966, 2.47386, -0.295396] [0.372953, -0.146688, 0.227103, 1.22419, -0.13699, -0.488657, 0.128382] 0.00131727
[-0.0384816, -0.37746, 0.161841, -2.48529, 0.118509, 2.47056, -0.289492] [0.393837, -0.289479, 0.177241, 1.16518, -0.302816, -0.496131, 0.145188] 0.00131727
[-0.0162684, -0.354711, 0.198661, -2.4615, 0.0965207, 2.46144, -0.269944] [0.498218, -0.0648515, 0.302771, 1.16717, -0.365522, -0.501532, 0.143688] 0.00131662
[-0.00781683, -0.344275, 0.214094, -2.45243, 0.085501, 2.45795, -0.262233] [0.466657, -0.342259, 0.205942, 1.28665, -0.33205, -0.478418, 0.141306] 0.00131662
[0.0124847, -0.317261, 0.253491, -2.43128, 0.0622613, 2.45196, -0.240639] [0.441451, -0.174143, 0.167968, 1.18902, -0.311284, -0.514575, 0.152929] 0.00131727
[0.0192014, -0.307514, 0.267199, -2.42416, 0.0531778, 2.45079, -0.23162] [0.429572, -0.146811, 0.160811, 1.27165, -0.319352, -0.53978, 0.15297] 0.00131727
[0.0271195, -0.294798, 0.283856, -2.41473, 0.0403028, 2.44988, -0.221195] [0.469673, -0.318417, 0.179682, 1.21308, -0.323187, -0.569093, 0.146784] 0.00131727
[0.0447626, -0.260041, 0.323863, -2.38866, 0.010557, 2.44961, -0.194244] [0.592634, -0.309498, 0.326185, 1.29385, -0.319548, -0.524056, 0.150228] 0.00131727
[0.0510645, -0.244823, 0.339234, -2.37699, -0.00369146, 2.44965, -0.182774] [0.487407, -0.18195, 0.201581, 1.04673, -0.310147, -0.423568, 0.15172] 0.00131727
[0.0643414, -0.204262, 0.376293, -2.34864, -0.0392666, 2.45052, -0.151645] [0.514855, -0.383642, 0.187218, 1.19655, -0.313404, -0.137069, 0.159249] 0.00131793
[0.0683182, -0.188956, 0.388282, -2.33855, -0.0522326, 2.45125, -0.139876] [0.626421, -0.268378, 0.321763, 1.20712, -0.338672, 0.00190064, 0.16064] 0.00131793
[0.0726067, -0.166293, 0.40421, -2.32332, -0.0742175, 2.4521, -0.120654] [0.604033, -0.442005, 0.273944, 1.23675, -0.360398, 0.0657934, 0.159821] 0.00131793
[0.0791382, -0.112639, 0.434575, -2.28976, -0.138722, 2.45262, -0.0623904] [0.656277, -0.25026, 0.343877, 1.11665, -0.401923, 0.0799941, 0.151449] 0.00131727
[0.0810997, -0.0893738, 0.446213, -2.27551, -0.176678, 2.4526, -0.0290004] [0.556602, -0.547688, 0.193922, 1.22136, -0.394201, 0.0577497, 0.143238] 0.00131727
[0.086021, -0.0355561, 0.469186, -2.245, -0.265729, 2.45102, 0.045329] [0.602232, -0.282236, 0.243019, 1.1329, -0.38955, -0.0897294, 0.142238] 0.00131727
[0.0878676, -0.0171794, 0.475441, -2.23501, -0.295346, 2.44923, 0.071813] [0.613427, -0.390325, 0.294843, 1.22022, -0.396195, -0.28855, 0.158156] 0.00131727
[0.0908348, 0.00792719, 0.483841, -2.22398, -0.33114, 2.44508, 0.102397] [0.223751, -0.547377, -0.0489641, 0.515267, 0.112363, -0.129319, 0.00059343] 0.076652
[0.0942481, 0.00791015, 0.486664, -2.22339, -0.33108, 2.44639, 0.102395] [0.87993, -0.581345, 0.603102, 0.427467, 0.194796, 0.00511961, -0.0641222] 0.0775458
[0.10188, 0.00790045, 0.492157, -2.22221, -0.328372, 2.44968, 0.100909] [0.280777, -0.344031, -0.00399213, 0.509339, 0.273261, 0.0752724, -0.132911] 0.0775458
[0.105026, 0.00789023, 0.494196, -2.22175, -0.324726, 2.45069, 0.098429] [0.558746, -0.549342, 0.268609, 0.639035, 0.326588, 0.158642, -0.161963] 0.0775458
[0.106711, 0.00762216, 0.494938, -2.22157, -0.322193, 2.45165, 0.0974595] [0.559951, -0.662382, 0.22716, 0.62214, 0.335491, 0.208613, -0.162396] 0.0775458
[0.106513, 0.000594599, 0.492206, -2.2257, -0.318218, 2.45725, 0.0977909] [0.442187, -0.861772, 0.0372733, 0.459866, 0.337424, 0.238339, -0.0679811] 0.0777999
[0.105588, -0.00489033, 0.48929, -2.22988, -0.316551, 2.46042, 0.100398] [0.158339, -0.788772, -0.286336, 0.255606, 0.340832, 0.231443, 0.0714456] 0.0777999
[0.103861, -0.0116745, 0.485401, -2.23499, -0.314945, 2.46386, 0.105099] [-0.254322, -0.791759, -0.593191, 0.149529, 0.334776, 0.209204, 0.150843] 0.0777999
[0.0827148, -0.0421769, 0.454213, -2.2596, -0.312588, 2.47534, 0.12928] [-0.288859, -0.810165, -0.438258, 0.218286, 0.297313, 0.238728, 0.188142] 0.0777999
[0.0740616, -0.049514, 0.443792, -2.26551, -0.312606, 2.47746, 0.137402] [-0.242283, -0.802334, -0.325362, 0.0467233, 0.233845, 0.231651, 0.19604] 0.0777999
[0.0635389, -0.0577438, 0.431197, -2.27237, -0.312725, 2.47967, 0.14489] [-0.158266, -0.761158, -0.2317, 0.139717, 0.180702, 0.261361, 0.197159] 0.0777999
[0.0320967, -0.0736026, 0.396465, -2.28788, -0.320138, 2.48433, 0.165679] [-0.486959, -0.859812, -0.609243, 0.192892, 0.00689091, 0.283236, 0.203661] 0.0777999
[0.017962, -0.0789071, 0.381438, -2.29397, -0.326294, 2.48604, 0.175264] [-0.20843, -0.681574, -0.29055, 0.0414469, -0.232723, 0.283089, 0.198605] 0.0777999
[-0.0156791, -0.0882035, 0.346248, -2.30731, -0.342762, 2.48889, 0.19503] [-0.17766, -0.831997, -0.248251, 0.190383, -0.397535, 0.324576, 0.186881] 0.0777999
[-0.0275159, -0.0900503, 0.333934, -2.31112, -0.349126, 2.48943, 0.20206] [-0.143338, -0.815457, -0.19321, 0.0706235, -0.4588, 0.334809, 0.186705] 0.0777999
[-0.0413007, -0.0912189, 0.319676, -2.31537, -0.355779, 2.48997, 0.210258] [-0.211582, -0.74589, -0.218649, 0.0988899, -0.48595, 0.36047, 0.197287] 0.0777999
[-0.0743114, -0.0893323, 0.285343, -2.32209, -0.373747, 2.49023, 0.227048] [-0.404365, -0.464752, -0.38908, 0.188672, -0.495602, 0.355031, 0.207996] 0.0777999
[-0.0911676, -0.0858441, 0.26769, -2.3226, -0.382212, 2.49047, 0.236966] [-0.287875, -0.233025, -0.217892, 0.181044, -0.527895, 0.374687, 0.202314] 0.0777999
[-0.119442, -0.0762509, 0.237375, -2.32244, -0.397532, 2.49279, 0.249129] [-0.441534, -0.120125, -0.33807, 0.28199, -0.539549, 0.402233, 0.20814] 0.0777999
[-0.129046, -0.0710299, 0.226626, -2.3218, -0.406247, 2.49456, 0.253398] [-0.30057, -0.0118969, -0.174345, 0.394112, -0.528387, 0.406047, 0.21336] 0.0777999
[-0.150342, -0.052186, 0.203061, -2.31512, -0.430823, 2.50074, 0.25888] [-0.413619, -0.227054, -0.2753, 0.697968, -0.506876, 0.383541, 0.22393] 0.0777999
[-0.157356, -0.0435356, 0.19531, -2.31031, -0.439065, 2.50326, 0.261262] [-0.618757, 0.0482283, -0.459285, 0.776015, -0.507113, 0.332822, 0.235961] 0.0777999
[-0.165518, -0.0305167, 0.185904, -2.30083, -0.451646, 2.50659, 0.262647] [-0.353307, -0.283331, -0.196548, 0.929848, -0.508761, 0.337888, 0.233692] 0.0777999
[-0.182327, 0.00866213, 0.164668, -2.2669, -0.473618, 2.51027, 0.262904] [-0.463204, -0.143485, -0.304478, 0.930648, -0.529475, 0.332083, 0.153374] 0.0778006
[-0.189798, 0.0333043, 0.154586, -2.24297, -0.482509, 2.51042, 0.261095] [-0.374919, -0.247253, -0.218617, 0.921114, -0.541424, 0.333144, -0.0302936] 0.0778006
[-0.199428, 0.0810205, 0.1374, -2.19545, -0.498312, 2.51042, 0.250454] [-0.563417, -0.171288, -0.376763, 0.814608, -0.537564, 0.260089, -0.108596] 0.0777999
[-0.202046, 0.0995513, 0.13165, -2.17695, -0.503394, 2.51044, 0.247516] [-0.38144, -0.239387, -0.177962, 0.969306, -0.568346, 0.246302, -0.140194] 0.0777999
[-0.204715, 0.147061, 0.118247, -2.12818, -0.518042, 2.51042, 0.242414] [-0.490127, -0.140971, -0.27225, 0.93078, -0.586261, 0.190198, -0.156806] 0.0777999
[-0.204868, 0.164173, 0.113968, -2.11054, -0.525309, 2.51043, 0.241811] [-0.729823, -0.152333, -0.524286, 0.99845, -0.56685, 0.192695, -0.164603] 0.0777999
[-0.204925, 0.18531, 0.108736, -2.08859, -0.532756, 2.51036, 0.2412] [-0.280915, -0.286105, -0.206612, 0.921114, -0.577627, 0.0722739, -0.170809] 0.0777999
[-0.205001, 0.236713, 0.0954324, -2.0392, -0.54118, 2.50799, 0.240293] [-0.400075, -0.340545, -0.352151, 0.960471, -0.601517, -0.168992, -0.172598] 0.0777999
[-0.205076, 0.256521, 0.0903192, -2.02177, -0.542645, 2.50593, 0.239815] [-0.483574, -0.218956, -0.430092, 0.94023, -0.612279, -0.312467, -0.173827] 0.0777999
[-0.205074, 0.303178, 0.0788222, -1.9841, -0.543442, 2.5005, 0.23746] [-0.21887, -0.199775, -0.250906, 0.915762, -0.609839, -0.420776, -0.182733] 0.0777999
[-0.205001, 0.318478, 0.0753107, -1.97381, -0.543445, 2.49853, 0.236485] [-0.205536, -0.298182, -0.345133, 1.01671, -0.558568, -0.485073, -0.187327] 0.0777999
[-0.204931, 0.336106, 0.0711638, -1.96214, -0.543449, 2.49615, 0.234957] [-0.204902, -0.319907, -0.406643, 1.01288, -0.428353, -0.531937, -0.193291] 0.0777999
[-0.205174, 0.37643, 0.0612386, -1.94006, -0.541491, 2.4908, 0.229266] [-0.384027, -0.144751, -0.398136, 0.877287, -0.250389, -0.585342, -0.19659] 0.0777999
[-0.205695, 0.391474, 0.0581341, -1.93304, -0.537787, 2.489, 0.226876] [-0.383962, -0.502641, -0.248556, 1.11091, 0.0436053, -0.57073, -0.194155] 0.0777999
[-0.206767, 0.424279, 0.0518917, -1.92087, -0.52534, 2.48556, 0.220753] [-0.503061, -0.443968, -0.317781, 1.06997, 0.297567, -0.603272, -0.195868] 0.0777999
[-0.207334, 0.437627, 0.0493913, -1.9167, -0.518751, 2.4847, 0.218572] [-0.611945, -0.2466, -0.409507, 0.961406, 0.367937, -0.63844, -0.188484] 0.0777999
[-0.211784, 0.476552, 0.0405381, -1.90749, -0.492994, 2.4843, 0.213593] [-0.648353, -0.279376, -0.419524, 0.985884, 0.345522, -0.600658, -0.178958] 0.0777999
[-0.213539, 0.486026, 0.0380976, -1.90558, -0.486958, 2.48435, 0.212818] [-0.716366, -0.161095, -0.466567, 0.993097, 0.341099, -0.482923, -0.178908] 0.0777999
[-0.216778, 0.502018, 0.0340012, -1.90221, -0.478258, 2.48484, 0.211232] [-0.63189, -0.496755, -0.390106, 1.11137, 0.34331, -0.275555, -0.181897] 0.0777999
[-0.224286, 0.536151, 0.0277064, -1.89075, -0.461231, 2.48883, 0.206184] [-0.58155, -0.167834, -0.376749, 0.963661, 0.328485, -0.127887, -0.184287] 0.0777999
[-0.227613, 0.553095, 0.0253861, -1.88309, -0.455025, 2.49114, 0.202963] [-0.487128, -0.465386, -0.297832, 0.942946, 0.306461, 0.0134676, -0.182424] 0.0777999
[-0.233525, 0.587861, 0.0205826, -1.86829, -0.44217, 2.49499, 0.196008] [-0.542271, -0.394274, -0.321743, 1.0551, 0.323709, 0.15379, -0.183642] 0.0777999
[-0.234932, 0.59914, 0.0190328, -1.86297, -0.438625, 2.4961, 0.193783] [-0.708482, -0.305043, -0.474597, 0.949859, 0.349856, 0.207182, -0.197164] 0.0777999
[-0.236807, 0.617511, 0.0167355, -1.8529, -0.43005, 2.49718, 0.187728] [-0.681185, -0.150291, -0.442565, 0.898796, 0.354932, 0.240692, -0.206493] 0.0777999
[-0.237581, 0.646279, 0.0137886, -1.83462, -0.422043, 2.49683, 0.178097] [-0.609893, -0.296236, -0.369814, 0.947118, 0.330601, 0.191535, -0.200581] 0.0777999
[-0.237573, 0.657139, 0.0131943, -1.82708, -0.419766, 2.49565, 0.173472] [-0.445617, -0.623106, -0.378066, 1.05293, 0.351949, -0.0591104, -0.187144] 0.0777999
